locus_tag,state,FUN,KO,KA,COG,CA,NCBI,baseMean.WT,log2FoldChange.WT,lfcSE.WT,stat.WT,pvalue.WT,padj.WT,WT1IN.WT,WT3IN.WT,WT1NFR5.WT,WT3NFR5.WT,WT1GIFU.WT,WT3GIFU.WT,WT1COL0.WT,WT3COL0.WT,baseMean.NS,log2FoldChange.NS,lfcSE.NS,stat.NS,pvalue.NS,padj.NS,NS1IN.NS,NS3IN.NS,NS1NFR5.NS,NS3NFR5.NS,NS1GIFU.NS,NS3GIFU.NS,NS1COL0.NS,NS3COL0.NS
R7A2020_05290,WT-IN-ES,S,K02221,YggT family protein,S,YGGT family,YggT family protein,27.08180398072377,6.324696321636982,3.473989099774277,5.895295840634525,0.1168169280911301,0.6593465601052297,5.926379915691534,94.58277090245352,113.71549668945306,1.055670088961563,0,0,0,1.3741142492304712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_12075,WT-PL-CE,S,K07058,membrane protein,S,TIGRFAM YihY family protein (not ribonuclease BN),YihY/virulence factor BrkB family protein,200.23891029722614,-1.7749579368303408,1.2218377764897808,3.4995496098425463,0.3208205395966075,0.8429220370222541,237.05519662766136,423.520629707653,12.83884640042212,112.95669951888723,230.9971773421185,154.80306442771976,117.12867665341489,312.6109916999322,163.1739447649809,-0.8328092353502099,1.1433241931964986,0.5733536545457696,0.9025044166513176,0.987313260805283,189.33529351628206,152.45045612861793,148.37095774567265,71.80941517410533,246.3646257231473,105.02866371625423,105.08736603493517,286.94478008083234
R7A2020_12075,PL-WT-UE,S,K07058,membrane protein,S,TIGRFAM YihY family protein (not ribonuclease BN),YihY/virulence factor BrkB family protein,200.23891029722614,-1.7749579368303408,1.2218377764897808,3.4995496098425463,0.3208205395966075,0.8429220370222541,237.05519662766136,423.520629707653,12.83884640042212,112.95669951888723,230.9971773421185,154.80306442771976,117.12867665341489,312.6109916999322,163.1739447649809,-0.8328092353502099,1.1433241931964986,0.5733536545457696,0.9025044166513176,0.987313260805283,189.33529351628206,152.45045612861793,148.37095774567265,71.80941517410533,246.3646257231473,105.02866371625423,105.08736603493517,286.94478008083234
R7A2020_05935,NS-PL-CE,S,K09769,uncharacterized protein,S,metallophosphoesterase,YmdB family metallophosphoesterase,191.04700733676316,0.5966768919777252,1.097781037569633,6.763757000854113,0.07982124100495054,0.5803951654095832,216.312866922741,405.65499520385623,381.49715018397154,117.17937987473348,42.08088114371926,35.783622933040746,169.78285239669313,160.0843100353499,87.60840291856286,-0.49660428982922,1.750916857171558,1.9785159448601917,0.5768777537703035,0.9359467776513153,41.10568872392966,275.09856745013764,31.434524946117087,105.66242518475498,16.721580931435337,37.36596689905198,187.32965249705833,6.148816716017835
R7A2020_05935,PL-NS-UE,S,K09769,uncharacterized protein,S,metallophosphoesterase,YmdB family metallophosphoesterase,191.04700733676316,0.5966768919777252,1.097781037569633,6.763757000854113,0.07982124100495054,0.5803951654095832,216.312866922741,405.65499520385623,381.49715018397154,117.17937987473348,42.08088114371926,35.783622933040746,169.78285239669313,160.0843100353499,87.60840291856286,-0.49660428982922,1.750916857171558,1.9785159448601917,0.5768777537703035,0.9359467776513153,41.10568872392966,275.09856745013764,31.434524946117087,105.66242518475498,16.721580931435337,37.36596689905198,187.32965249705833,6.148816716017835
R7A2020_16625,NS-IN-ES,S,NA,NA,NA,NA,zinc-binding dehydrogenase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_16625,WT-IN-ES,S,NA,NA,NA,NA,zinc-binding dehydrogenase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_01020,NS-IN-ES,T,K15012,"two-component system, response regulator RegA",T,COG4567 Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain,ActR/PrrA/RegA family redox response regulator transcription factor,89.82811263810461,3.453816873581212,2.0885838223450746,4.040274267878132,0.25714794843361644,0.8133345583258107,223.7208418173554,74.61529704526889,350.3170946400893,0,29.546150590270972,8.556953310074961,6.447450091013663,25.42111361076372,107.55327373347443,2.379499979009281,1.4900709347368315,7.544830186280336,0.05641769248971287,0.46260300233706175,109.61516993047908,60.750933645238725,448.88501623055197,106.68827397295648,16.721580931435337,11.108800969988428,97.09158818445097,9.56482600269441
R7A2020_01020,WT-PL-CE,T,K15012,"two-component system, response regulator RegA",T,COG4567 Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain,ActR/PrrA/RegA family redox response regulator transcription factor,89.82811263810461,3.453816873581212,2.0885838223450746,4.040274267878132,0.25714794843361644,0.8133345583258107,223.7208418173554,74.61529704526889,350.3170946400893,0,29.546150590270972,8.556953310074961,6.447450091013663,25.42111361076372,107.55327373347443,2.379499979009281,1.4900709347368315,7.544830186280336,0.05641769248971287,0.46260300233706175,109.61516993047908,60.750933645238725,448.88501623055197,106.68827397295648,16.721580931435337,11.108800969988428,97.09158818445097,9.56482600269441
R7A2020_01020,PL-WT-UE,T,K15012,"two-component system, response regulator RegA",T,COG4567 Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain,ActR/PrrA/RegA family redox response regulator transcription factor,89.82811263810461,3.453816873581212,2.0885838223450746,4.040274267878132,0.25714794843361644,0.8133345583258107,223.7208418173554,74.61529704526889,350.3170946400893,0,29.546150590270972,8.556953310074961,6.447450091013663,25.42111361076372,107.55327373347443,2.379499979009281,1.4900709347368315,7.544830186280336,0.05641769248971287,0.46260300233706175,109.61516993047908,60.750933645238725,448.88501623055197,106.68827397295648,16.721580931435337,11.108800969988428,97.09158818445097,9.56482600269441
R7A2020_08680,NS-PL-CE,T,K10914,"CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",T,Cyclic nucleotide-binding domain,cyclic nucleotide-binding domain-containing protein,106.0169370585979,-5.210116299646493,2.012477352370523,5.039664349556901,0.16891565975594985,0.7378012826277148,59.26379915691534,79.86989542873853,6.41942320021106,5.278350444807814,0.895337896674878,262.9318380732125,426.60628102207073,6.870571246152356,86.47704092449654,2.8067073422276723,1.7159322520498455,11.848065338355255,0.007922166863722201,0.18524894498143507,159.44024717160596,328.9720369091229,11.31642898060215,29.749614857843635,139.34650776196113,17.16814695361848,5.1401429038826985,0.683201857335315
R7A2020_08680,WT-PL-CE,T,K10914,"CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",T,Cyclic nucleotide-binding domain,cyclic nucleotide-binding domain-containing protein,106.0169370585979,-5.210116299646493,2.012477352370523,5.039664349556901,0.16891565975594985,0.7378012826277148,59.26379915691534,79.86989542873853,6.41942320021106,5.278350444807814,0.895337896674878,262.9318380732125,426.60628102207073,6.870571246152356,86.47704092449654,2.8067073422276723,1.7159322520498455,11.848065338355255,0.007922166863722201,0.18524894498143507,159.44024717160596,328.9720369091229,11.31642898060215,29.749614857843635,139.34650776196113,17.16814695361848,5.1401429038826985,0.683201857335315
R7A2020_08680,PL-CORE-ES,T,K10914,"CRP/FNR family transcriptional regulator, cyclic AMP receptor protein",T,Cyclic nucleotide-binding domain,cyclic nucleotide-binding domain-containing protein,106.0169370585979,-5.210116299646493,2.012477352370523,5.039664349556901,0.16891565975594985,0.7378012826277148,59.26379915691534,79.86989542873853,6.41942320021106,5.278350444807814,0.895337896674878,262.9318380732125,426.60628102207073,6.870571246152356,86.47704092449654,2.8067073422276723,1.7159322520498455,11.848065338355255,0.007922166863722201,0.18524894498143507,159.44024717160596,328.9720369091229,11.31642898060215,29.749614857843635,139.34650776196113,17.16814695361848,5.1401429038826985,0.683201857335315
R7A2020_24645,NS-IN-ES,T,K21023,diguanylate cyclase [EC:2.7.7.65],T,Diguanylate cyclase,EAL domain-containing protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_24645,WT-IN-ES,T,K21023,diguanylate cyclase [EC:2.7.7.65],T,Diguanylate cyclase,EAL domain-containing protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_01920,NS-IN-ES,T,K14980,"two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",T,Histidine kinase,HAMP domain-containing protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_01920,WT-IN-ES,T,K14980,"two-component system, OmpR family, sensor histidine kinase ChvG [EC:2.7.13.3]",T,Histidine kinase,HAMP domain-containing protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_01925,NS-IN-ES,T,K06023,HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-],T,Serine kinase of the HPr protein regulates carbohydrate metabolism,HPr kinase/phosphorylase,32.76965727635074,-1.4259223688112679,3.6252266702201092,10.087122588323211,0.017839895342713435,0.32133904366534605,62.2269891147611,196.52197954176452,0,0,0,2.333714539111353,1.074575015168944,0,34.19025938641516,-0.7797875003455697,3.3305303056674624,3.697199512614567,0.2960721140540005,0.7987027442779477,92.17639289608469,51.5809813969008,47.78047791809797,0,0,0,0,81.98422288023781
R7A2020_01925,WT-IN-ES,T,K06023,HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-],T,Serine kinase of the HPr protein regulates carbohydrate metabolism,HPr kinase/phosphorylase,32.76965727635074,-1.4259223688112679,3.6252266702201092,10.087122588323211,0.017839895342713435,0.32133904366534605,62.2269891147611,196.52197954176452,0,0,0,2.333714539111353,1.074575015168944,0,34.19025938641516,-0.7797875003455697,3.3305303056674624,3.697199512614567,0.2960721140540005,0.7987027442779477,92.17639289608469,51.5809813969008,47.78047791809797,0,0,0,0,81.98422288023781
R7A2020_23865,NS-IN-ES,T,K07716,"two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]",T,PhoQ Sensor,PAS domain-containing protein,48.77335139072243,16.75863474412676,3.3753297464167766,7.764052521541423,0.051148213567895034,0.4938387878021111,5.926379915691534,5.25459838346964,0,9.501030800654066,0,369.50480202596424,0,0,6.4028712310574365,2.3003951976871244,4.578304100991481,0.23714615114148785,0.9713809234816411,0.9980516659137275,2.491253862056343,10.316196279380161,12.573809978446834,7.180941517410533,5.573860310478446,9.089018975445077,3.9978889252420986,0
R7A2020_23865,WT-IN-ES,T,K07716,"two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]",T,PhoQ Sensor,PAS domain-containing protein,48.77335139072243,16.75863474412676,3.3753297464167766,7.764052521541423,0.051148213567895034,0.4938387878021111,5.926379915691534,5.25459838346964,0,9.501030800654066,0,369.50480202596424,0,0,6.4028712310574365,2.3003951976871244,4.578304100991481,0.23714615114148785,0.9713809234816411,0.9980516659137275,2.491253862056343,10.316196279380161,12.573809978446834,7.180941517410533,5.573860310478446,9.089018975445077,3.9978889252420986,0
R7A2020_19180,NS-IN-ES,T,K13598,"two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]",T,Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation,PAS domain-containing sensor histidine kinase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19180,WT-IN-ES,T,K13598,"two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]",T,Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation,PAS domain-containing sensor histidine kinase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_24060,NS-IN-ES,T,K11357,"two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]",T,PhoQ Sensor,PAS domain-containing sensor histidine kinase,221.0133524354451,-1.8215685942710955,1.6922488499182553,2.569099670875076,0.4629325438257502,0.8940302748868326,505.22388781270325,323.6832604217298,0.9170604571730085,110.84535934096411,11.639392656773413,420.846521886414,375.0266802939614,19.924656613841833,167.45179865605027,-0.7685539230930154,1.5186691254140672,1.247495962682322,0.7416367853676199,0.9657909591558113,204.28281668862013,362.2131138093479,2.514761995689367,174.3942939942558,241.90553747476454,52.514331858127115,49.68804807086608,252.10148535673125
R7A2020_24060,WT-IN-ES,T,K11357,"two-component system, cell cycle sensor histidine kinase DivJ [EC:2.7.13.3]",T,PhoQ Sensor,PAS domain-containing sensor histidine kinase,221.0133524354451,-1.8215685942710955,1.6922488499182553,2.569099670875076,0.4629325438257502,0.8940302748868326,505.22388781270325,323.6832604217298,0.9170604571730085,110.84535934096411,11.639392656773413,420.846521886414,375.0266802939614,19.924656613841833,167.45179865605027,-0.7685539230930154,1.5186691254140672,1.247495962682322,0.7416367853676199,0.9657909591558113,204.28281668862013,362.2131138093479,2.514761995689367,174.3942939942558,241.90553747476454,52.514331858127115,49.68804807086608,252.10148535673125
R7A2020_07960,NS-IN-ES,T,K08484,"phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]",T,Belongs to the PEP-utilizing enzyme family,phosphoenolpyruvate--protein phosphotransferase,436.90889692154275,-0.9552467041025576,1.1817187858090465,1.321132733695677,0.7241211214726011,0.9635616344804364,490.4079380234744,576.9549025049664,615.3475667630887,21.113401779231257,499.5985463445819,57.564958631413376,469.5892816288285,764.6945796967573,386.70299417201886,-0.26897108376493023,0.8261436349791487,0.3618757657336573,0.9480004162154851,0.993674597263291,467.1100991355643,272.80607938805315,138.31190976291518,513.9502428889539,504.9917441293472,410.0157448923001,386.08184478052266,400.3562883984946
R7A2020_07960,WT-IN-ES,T,K08484,"phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]",T,Belongs to the PEP-utilizing enzyme family,phosphoenolpyruvate--protein phosphotransferase,436.90889692154275,-0.9552467041025576,1.1817187858090465,1.321132733695677,0.7241211214726011,0.9635616344804364,490.4079380234744,576.9549025049664,615.3475667630887,21.113401779231257,499.5985463445819,57.564958631413376,469.5892816288285,764.6945796967573,386.70299417201886,-0.26897108376493023,0.8261436349791487,0.3618757657336573,0.9480004162154851,0.993674597263291,467.1100991355643,272.80607938805315,138.31190976291518,513.9502428889539,504.9917441293472,410.0157448923001,386.08184478052266,400.3562883984946
R7A2020_08930,NS-IN-ES,T,K02806,nitrogen PTS system EIIA component [EC:2.7.1.-],GT,IIA-like nitrogen-regulatory protein PtsN,PTS IIA-like nitrogen regulatory protein PtsN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_08930,WT-IN-ES,T,K02806,nitrogen PTS system EIIA component [EC:2.7.1.-],GT,IIA-like nitrogen-regulatory protein PtsN,PTS IIA-like nitrogen regulatory protein PtsN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_09565,NS-IN-ES,T,K13589,"two-component system, cell cycle response regulator CpdR",T,response regulator receiver,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_09565,WT-IN-ES,T,K13589,"two-component system, cell cycle response regulator CpdR",T,response regulator receiver,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_17610,NS-IN-ES,T,K11443,"two-component system, cell cycle response regulator DivK",T,response regulator receiver,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_17610,WT-IN-ES,T,K11443,"two-component system, cell cycle response regulator DivK",T,response regulator receiver,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_17955,NS-IN-ES,T,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]",T,Histidine kinase,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_17955,WT-IN-ES,T,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]",T,Histidine kinase,response regulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_04980,NS-IN-ES,T,NA,NA,NA,NA,response regulator transcription factor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_04980,WT-IN-ES,T,NA,NA,NA,NA,response regulator transcription factor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_11010,NS-IN-ES,T,NA,NA,NA,NA,response regulator transcription factor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_11010,WT-IN-ES,T,NA,NA,NA,NA,response regulator transcription factor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_17945,NS-PL-CE,T,K06204,DnaK suppressor protein,T,Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters,RNA polymerase-binding protein DksA,46.644004322887234,2.3861339502183205,2.287851280945254,1.4932609050773635,0.683826581158761,0.9569876614384494,11.852759831383068,43.08770674445105,11.92178594324911,204.79999725854321,55.51094959384243,4.667429078222706,2.149150030337888,39.16225610306843,48.05076233175183,3.9061796473093637,2.445302758514654,7.125529202080855,0.06800255222469177,0.49386057003875883,100.8957814132819,201.73894946343424,28.919762950427717,0,4.4590882483827565,46.45498587449706,0.5711269893202998,1.36640371467063
R7A2020_17945,WT-IN-ES,T,K06204,DnaK suppressor protein,T,Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters,RNA polymerase-binding protein DksA,46.644004322887234,2.3861339502183205,2.287851280945254,1.4932609050773635,0.683826581158761,0.9569876614384494,11.852759831383068,43.08770674445105,11.92178594324911,204.79999725854321,55.51094959384243,4.667429078222706,2.149150030337888,39.16225610306843,48.05076233175183,3.9061796473093637,2.445302758514654,7.125529202080855,0.06800255222469177,0.49386057003875883,100.8957814132819,201.73894946343424,28.919762950427717,0,4.4590882483827565,46.45498587449706,0.5711269893202998,1.36640371467063
R7A2020_17945,PL-NS-UE,T,K06204,DnaK suppressor protein,T,Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters,RNA polymerase-binding protein DksA,46.644004322887234,2.3861339502183205,2.287851280945254,1.4932609050773635,0.683826581158761,0.9569876614384494,11.852759831383068,43.08770674445105,11.92178594324911,204.79999725854321,55.51094959384243,4.667429078222706,2.149150030337888,39.16225610306843,48.05076233175183,3.9061796473093637,2.445302758514654,7.125529202080855,0.06800255222469177,0.49386057003875883,100.8957814132819,201.73894946343424,28.919762950427717,0,4.4590882483827565,46.45498587449706,0.5711269893202998,1.36640371467063
